,name,ratings
11,John F. Kennedy,"[0.24518817849457264, 0.6543855834752321, 0.11837646551430225, 0.24625707138329744, 0.4366779513657093, 0.2915193298831582, 0.12884845864027739, 0.8030254328623414, 0.09569029975682497, 0.21800591051578522, 0.1508194888010621, 0.16532142739742994, 0.15509013552218676, 0.10498938150703907, 0.47256622835993767, 0.17181895021349192, 0.08899899758398533, 0.49050756078213453, 0.18069432210177183, 0.6112594814039767, 0.4944639625027776, 0.2476895758882165, 0.18635687045753002, 0.1960273887962103, 0.2089369846507907, 0.5213081217370927, 0.42355355666950345, 0.27111637126654387, 0.49526680866256356, 0.2614312944933772, 0.22220267541706562, 0.11609849892556667, 0.7921596993692219, 0.2897864878177643, 0.4346126848831773, 0.17007791623473167, 0.30819032434374094, 0.17759086843580008, 0.1398539189249277, 0.0811871886253357, 0.40321503346785903, 0.6950967367738485, 0.3354637520387769, 0.11561569571495056, 0.29699644912034273, 0.08925133012235165, 0.149648810736835, 0.1584937795996666, 0.21287495642900467, 0.15270945895463228, 0.4313554926775396, 0.28971340227872133, 0.13353908620774746, 0.2212904915213585, 0.1948658274486661, 0.17678583227097988, 0.6778049543499947, 0.09423879068344831, 0.28302183048799634, 0.20936670992523432, 0.20906858425587416, 0.44501915387809277, 0.5568311531096697, 0.08240386005491018, 0.3661144645884633, 0.375916232354939, 0.1834756825119257, 0.8129693167284131, 0.37634749710559845, 0.24203450325876474, 0.19059297069907188, 0.49220053013414145, 0.08284689020365477, 0.19654766283929348, 0.2454003356397152, 0.18116804026067257, 0.5392440804280341, 0.27236477099359035, 0.3115132628008723, 0.12245322857052088, 0.05860090255737305, 0.13004447985440493, 0.3246715357527137, 0.1275925152003765, 0.24512720573693514, 0.12916871719062328, 0.34069453924894333, 0.28726147022098303, 0.30793960578739643, 0.19645538739860058, 0.5628509880043566, 0.1285083619877696, 0.1823964649811387, 0.22873897477984428, 0.3550491062924266, 0.20649897120893002, 0.4580882275477052, 0.3045942261815071, 0.3662745375186205, 0.2021908974274993]"
12,Dwight D. Eisenhower,"[0.5905795581638813, 0.4074069117195904, 0.25938347820192575, 0.3394545060582459, 0.3415415217168629, 0.24659806722775102, 0.22600533720105886, 0.47494889004155993, 0.39212069287896156, 0.4545834846794605, 0.4418235747143626, 0.39049321692436934, 0.3884470807388425, 0.3957012929022312, 0.533054243773222, 0.37997252214699984, 0.20193705148994923, 0.5702676102519035, 0.23374889604747295, 0.34026475669816136, 0.2776752635836601, 0.23712581815198064, 0.42162209190428257, 0.25414083106443286, 0.4420644426718354, 0.3312507472001016, 0.43697198713198304, 0.32005143351852894, 0.3203814309090376, 0.2024194896221161, 0.2829574663192034, 0.3698705267161131, 0.5267792716622353, 0.3700634427368641, 0.32850186340510845, 0.169678064994514, 0.2706252867355943, 0.4651704514399171, 0.16933266632258892, 0.31482168566435575, 0.32971033826470375, 0.20530126616358757, 0.285721393302083, 0.15604749834164977, 0.3984388718381524, 0.5276623456738889, 0.2608204227872193, 0.28152375016361475, 0.5694522703997791, 0.2799595668911934, 0.3857686473056674, 0.33834224846214056, 0.29718185495585203, 0.23229789966717362, 0.5243773432448506, 0.3557331161573529, 0.1310957120731473, 0.22509932704269886, 0.29987226566299796, 0.26717928890138865, 0.33804440032690763, 0.2855088631622493, 0.33956532133743167, 0.3123532338067889, 0.6280422210693359, 0.1562897926196456, 0.2976423716172576, 0.180214979685843, 0.27647230587899685, 0.40237100422382355, 0.2902285112068057, 0.15625457372516394, 0.2190206153318286, 0.3481832267716527, 0.3758340235799551, 0.2531129810959101, 0.31878875475376844, 0.21598177775740623, 0.5408122860826552, 0.59066969063133, 0.3279274571686983, 0.3968521924689412, 0.2181816748343408, 0.40405241772532463, 0.5346608287654817, 0.3771119713783264, 0.28353664791211486, 0.4498829282820225, 0.19770915992558002, 0.21585579589009285, 0.3277100743725896, 0.23367376439273357, 0.23869172856211662, 0.2697097333148122, 0.14711366686969995, 0.2472565844655037, 0.4048004141077399, 0.31372534204274416, 0.41639269376173615, 0.3684379388578236]"
13,Harry S. Truman,"[0.11322084814310074, 0.1400942075997591, 0.057847630232572556, 0.08860014751553535, 0.09346727281808853, 0.053779566660523415, 0.15246076229959726, 0.04865754395723343, 0.09125660266727209, 0.2970848837867379, 0.06462850421667099, 0.1771567678079009, 0.10483423247933388, 0.12834260985255241, 0.090989138931036, 0.13483617082238197, 0.10899321641772985, 0.10422475077211857, 0.28850354347378016, 0.09995491616427898, 0.00868925079703331, 0.1367606520652771, 0.0723660346120596, 0.3140994496643543, 0.165717507712543, 0.055938039906322956, 0.04494405351579189, 0.10863857436925173, 0.1221399623900652, 0.07545973919332027, 0.10813430603593588, 0.07619297504425049, 0.06191172543913126, 0.09273737296462059, 0.19854870717972517, 0.09592453856021166, 0.08203445747494698, 0.08700434118509293, 0.14439147524535656, 0.1713683996349573, 0.11653452180325985, 0.06748408824205399, 0.03942332603037357, 0.22373635414987803, 0.10400343965739012, 0.08252719417214394, 0.37823917996138334, 0.10264061763882637, 0.11053403280675411, 0.1329876696690917, 0.09147385135293007, 0.16870226617902517, 0.0711909756064415, 0.07378791458904743, 0.16754575353115797, 0.1697463747113943, 0.18609259277582169, 0.05371977388858795, 0.13667176477611065, 0.3290018932893872, 0.12736971117556095, 0.11060583405196667, 0.17602503765374422, 0.13862838875502348, 0.18500277120620012, 0.28727212827652693, 0.028214232996106148, 0.08033683523535728, 0.09069258626550436, 0.06572263687849045, 0.12913410551846027, 0.050504740327596664, 0.1377962427213788, 0.08483670558780432, 0.0503025408834219, 0.09856181778013706, 0.05140410177409649, 0.10672283917665482, 0.0981811759993434, 0.13265551626682281, 0.061046576127409935, 0.04807062819600105, 0.09663004148751497, 0.017989318817853928, 0.09807168319821358, 0.11151637323200703, 0.2394365593791008, 0.10053999722003937, 0.17621197272092104, 0.22070543002337217, 0.12370772752910852, 0.11864942125976086, 0.07459189929068089, 0.14938939455896616, 0.18301504105329514, 0.06945169158279896, 0.11485081352293491, 0.15941237471997738, 0.1953413812443614, 0.06360998935997486]"
14,Franklin D. Roosevelt,"[0.4546943325549364, 0.4133644159883261, 0.5206586727872491, 0.6544474777765572, 0.2451359685510397, 0.4545470532029867, 0.536166550591588, 0.4539045346900821, 0.3933043973520398, 0.49052155762910843, 0.5169990928843617, 0.2802507132291794, 0.4569899383932352, 0.4940274255350232, 0.5019743833690882, 0.5898879747837782, 0.6353150680661201, 0.406962133012712, 0.6467454591766, 0.882053513545543, 0.3795652622357011, 0.7535329889506102, 0.5445179482921958, 0.5635389965027571, 0.5146045973524451, 0.4810145376250148, 0.43506905529648066, 0.6319440770894289, 0.38081024028360844, 0.49584070686250925, 0.665401404723525, 0.585976142436266, 0.5085970675572753, 0.40297970548272133, 0.5774776814505458, 0.41358661092817783, 0.8827052912674844, 0.46196720376610756, 0.5453075151890516, 0.3761975131928921, 0.7055795160122216, 0.8691606321372092, 0.648888697847724, 0.49805249460041523, 0.6399461198598146, 0.4889011410996318, 0.5581511436030269, 0.38608962297439575, 0.4527060780674219, 0.4925628388300538, 0.40741439163684845, 0.5691894078627229, 0.40370307583361864, 0.488603244535625, 0.6648606723174453, 0.31286175549030304, 0.4644569419324398, 0.35209657438099384, 0.5882935049012303, 0.5287462146952748, 0.4523583333939314, 0.36977153830230236, 0.4017885234206915, 0.5774927064776421, 0.45587094593793154, 0.6815917836502194, 0.6777541032060981, 0.5050464505329728, 0.4849586011841893, 0.49237794894725084, 0.4352945354767144, 0.4239225350320339, 0.49968601390719414, 0.8451614715158939, 0.6755582122132182, 0.4932429539039731, 0.5413945047184825, 0.38617296516895294, 0.41983392741531134, 0.7122862879186869, 0.4894793275743723, 0.4423278905451298, 0.36104337871074677, 0.3254195936024189, 0.39312366489320993, 0.42690233886241913, 0.4352924330160022, 0.3315403936430812, 0.6360482019372284, 0.4745983500033617, 0.5148761719465256, 0.4518034951761365, 0.5263886116445065, 0.6707416912540793, 0.48275977838784456, 0.5751965064555407, 0.47048674896359444, 0.6018890235573053, 0.4613349502906203, 0.45987618528306484]"
15,Herbert Hoover,"[0.11738770641386509, 0.19210321735590696, 0.11641521751880646, 0.13052239269018173, 0.054291144013404846, 0.04391319118440151, 0.013826083391904831, 0.16787604987621307, 0.16863556765019894, -0.007872920483350754, 0.06824542209506035, 0.1886015236377716, 0.1781746158376336, 0.05229240283370018, 0.056900475174188614, 0.08196933194994926, -0.08395514264702797, 0.11319436319172382, -0.029978163540363312, -0.0009310804307460785, -0.048297587782144547, -0.02545905113220215, 0.08154771849513054, -0.020525909960269928, 0.09476107731461525, 0.10726575553417206, 0.07148518785834312, 0.24391237646341324, 0.03881289064884186, 0.041814010590314865, 0.07903653010725975, 0.14265406131744385, 0.10565358772873878, 0.16322284750640392, 0.14517012424767017, 0.09126881696283817, 0.1706899031996727, 0.001602664589881897, 0.126693245023489, 0.06309564597904682, -0.10366114228963852, 0.17020202428102493, 0.11290355306118727, 0.016347527503967285, 0.026048533618450165, 0.0795514639467001, 0.08088569715619087, 0.09629750810563564, -0.02701079472899437, 0.09071127697825432, 0.05144883319735527, 0.07478219084441662, 0.1100137047469616, -0.15932318195700645, -0.019262351095676422, 0.3939826050773263, 0.10836777463555336, 0.11240756884217262, 0.12876291200518608, -0.1383933238685131, 0.02921222895383835, 0.02851523458957672, 0.22506091184914112, 0.11459336057305336, 0.13620677031576633, 0.15181163884699345, 0.02868672087788582, 0.01248670369386673, 0.030296795070171356, 0.15472202189266682, 0.07823058404028416, 0.05289241299033165, 0.06737699173390865, 0.020202871412038803, 0.04618792608380318, 0.15941594541072845, 0.10672765783965588, -0.03914649412035942, 0.033366184681653976, -0.03496987372636795, -0.25693998858332634, 0.12499139085412025, 0.16304078698158264, 0.12896614894270897, 0.32591127417981625, 0.06762388348579407, 0.019792966544628143, 0.037312209606170654, 0.08575989492237568, 0.12882121838629246, 0.06948177702724934, 0.10414705984294415, 0.08155732043087482, 0.007513411343097687, -0.047345563769340515, 0.05173441767692566, 0.11388375423848629, 0.11579091846942902, -0.005305252969264984, 0.21327587030828]"
16,Calvin Coolidge,"[0.2561958795413375, 0.10641819052398205, 0.14958029612898827, 0.23173802625387907, 0.0787334106862545, 0.2293603364378214, 0.34464392717927694, 0.24350824113935232, 0.2241535410284996, 0.28786696400493383, 0.378834942355752, 0.24386195838451385, 0.24285751022398472, 0.1617900226265192, 0.218542892485857, 0.12945524137467146, 0.33151951245963573, 0.18549473583698273, 0.26139686442911625, 0.26322868559509516, 0.267758053727448, 0.3836734090000391, 0.1296249134466052, 0.11268527992069721, 0.18044550344347954, 0.15429414249956608, 0.27291369810700417, 0.29442999232560396, 0.24098585918545723, 0.14054812211543322, 0.288239985704422, 0.1582729984074831, 0.28275681007653475, 0.09908526111394167, 0.24471948482096195, 0.14061472285538912, 0.25349730998277664, 0.32211712189018726, 0.26160852145403624, 0.14320031367242336, 0.22046214062720537, 0.1733807884156704, 0.12207204475998878, 0.2118597561493516, 0.27626094315201044, 0.16309298295527697, 0.27376335859298706, 0.2279384769499302, 0.19539906550198793, 0.32386805955320597, 0.3089475277811289, 0.6347789540886879, 0.30143829621374607, 0.18300618138164282, 0.28295970149338245, 0.12672419846057892, 0.3361736834049225, 0.3371247239410877, 0.29279411397874355, 0.2064594216644764, 0.3314249459654093, 0.12667185440659523, 0.37619577068835497, 0.30997623037546873, 0.3709185775369406, 0.246095291338861, 0.34949373360723257, 0.11660531349480152, 0.25274824257940054, 0.3173579005524516, 0.3594181193038821, 0.15276869386434555, 0.32891119085252285, 0.47276327572762966, 0.2820356423035264, 0.3159098830074072, 0.4164932854473591, 0.22721937578171492, 0.4231592519208789, 0.3503560805693269, 0.10730142332613468, 0.19218553230166435, 0.1212386516854167, 0.35020654555410147, 0.2587968744337559, 0.11687356419861317, 0.1474266927689314, 0.32761042611673474, 0.3124948190525174, 0.22776521928608418, 0.13512961380183697, 0.3512411592528224, 0.22584633715450764, 0.25352891627699137, 0.1303898822516203, 0.25331978406757116, 0.12847458478063345, 0.2513941004872322, 0.295616889372468, 0.1789843812584877]"
17,Warren G. Harding,"[0.14124363102018833, 0.10725729912519455, 0.049319641664624214, 0.07798863761126995, 0.17172572575509548, 0.13667479064315557, 0.11096952296793461, 0.13728849403560162, 0.3301982255652547, 0.4023359138518572, 0.5712662586010993, 0.16828711703419685, 0.2347819870337844, 0.08886480703949928, 0.30081289075315, 0.21225599758327007, 0.07754010520875454, 0.41152583016082644, 0.2044553216546774, 0.08107885718345642, -0.027212101966142654, 0.30984367430210114, 0.07365238666534424, 0.1726622898131609, 0.08934407122433186, 0.3077437896281481, 0.04454071447253227, 0.0797937922179699, 0.15409580618143082, 0.06660361401736736, 0.29673421662300825, 0.12760333251208067, 0.030065223574638367, 0.3652177546173334, 0.25797996390610933, 0.13174399361014366, 0.11602327041327953, 0.1252820324152708, 0.23327926360070705, 0.08039220049977303, 0.07696411199867725, 0.0588814839720726, 0.0709390714764595, 0.06903641484677792, 0.11955847777426243, 0.045216312631964684, 0.08150438033044338, 0.29082308057695627, 0.1176715586334467, 0.1013647448271513, 0.13006571494042873, 0.12216755840927362, 0.15773905254900455, 0.08787900488823652, 0.10239476338028908, 0.04566487669944763, 0.3937011929228902, -0.002736315131187439, 0.1090792678296566, 0.35338450223207474, 0.050043052062392235, 0.10437208507210016, 0.06604095362126827, 0.07884778268635273, 0.4347010459750891, 0.05475165136158466, 0.059644291177392006, 0.11224214918911457, 0.10660540871322155, 0.11187572218477726, 0.06768996827304363, 0.2264192020520568, 0.1656115148216486, 0.1872333651408553, 0.07075675949454308, 0.11275320313870907, 0.4048819188028574, 0.5272629577666521, 0.11518908105790615, 0.09812548011541367, 0.21648809406906366, 0.03692827373743057, 0.10241870582103729, 0.4761076676659286, 0.15570968948304653, 0.04976888559758663, 0.25757571682333946, 0.11425274983048439, 0.12179483938962221, 0.42761120293289423, 0.4608370806090534, 0.14289053156971931, 0.3833366371691227, 0.4072737218812108, 0.11390346195548773, 0.08294371608644724, 0.17855644784867764, 0.1316328253597021, 0.13010322023183107, 0.22224310506135225]"
18,Woodrow Wilson,"[0.20947535894811153, 0.21783031430095434, 0.19156462419778109, 0.23985549341887236, 0.16163573879748583, 0.16386311035603285, 0.23305628634989262, 0.21649876050651073, 0.22272508963942528, 0.38321430142968893, 0.2263163784518838, 0.14141219854354858, 0.2316011879593134, 0.21343309804797173, 0.09135019592940807, 0.19264264963567257, 0.2848962461575866, 0.24504343885928392, 0.21940346714109182, 0.1868328209966421, 0.11149824876338243, 0.2118087960407138, 0.39778208546340466, 0.1776118604466319, 0.22948270197957754, 0.40077247750014067, 0.23000789992511272, 0.2752579706721008, 0.17282477486878633, 0.3044763086363673, 0.17792428191751242, 0.20583573170006275, 0.1352596301585436, 0.14357619360089302, 0.2973509142175317, 0.166880888864398, 0.32829178031533957, 0.22410674300044775, 0.16271434165537357, 0.45331135392189026, 0.29398472234606743, 0.256868758238852, 0.23334127105772495, 0.3154994882643223, 0.16920096706598997, 0.1536809243261814, 0.15320127364248037, 0.27734202425926924, 0.16006100736558437, 0.32149340491741896, 0.28176150657236576, 0.25350337754935026, 0.1812669886276126, 0.3626166321337223, 0.15014065615832806, 0.13636490888893604, 0.18895188719034195, 0.2037802068516612, 0.20593175943940878, 0.24774292297661304, 0.17553121410310268, 0.22745567373931408, 0.1977925207465887, 0.20037523191422224, 0.3224017545580864, 0.3871222799643874, 0.21131899487227201, 0.3821640517562628, 0.31640341505408287, 0.21590418927371502, 0.21652711648494005, 0.3332879161462188, 0.4146227678284049, 0.4333757469430566, 0.36193779902532697, 0.10112963896244764, 0.1899076011031866, 0.13343915343284607, 0.15745418332517147, 0.21882012393325567, 0.1630493625998497, 0.199971379712224, 0.24338816478848457, 0.19621377158910036, 0.13693024590611458, 0.18016467429697514, 0.3580519035458565, 0.32125300262123346, 0.21059822849929333, 0.13485773745924234, 0.3257821323350072, 0.24426551535725594, 0.22664612345397472, 0.3422391954809427, 0.20813280064612627, 0.23554541915655136, 0.15643397625535727, 0.23689754121005535, 0.29014342837035656, 0.12174111511558294]"
19,William Howard Taft,"[0.17918838188052177, 0.2760820440016687, 0.1459483727812767, 0.1589931445196271, 0.1848739180713892, 0.22760977130383253, 0.25118649331852794, 0.15039789117872715, 0.22210372425615788, 0.21458138898015022, 0.2118434403091669, 0.240446119569242, 0.20983114652335644, 0.1178533062338829, 0.22531163413077593, 0.13607308361679316, 0.2597698550671339, 0.13237902987748384, 0.2089302772656083, 0.1939852386713028, 0.24600286269560456, 0.2053940650075674, 0.23346237000077963, 0.1997723327949643, 0.3137872461229563, 0.19839817564934492, 0.2878798609599471, 0.2261174744926393, 0.16735953465104103, 0.26677340641617775, 0.28487059008330107, 0.29442818416282535, 0.1964456499554217, 0.19523014687001705, 0.19152079056948423, 0.21870897058397532, 0.2387046879157424, 0.18379611615091562, 0.12544164527207613, 0.07312462478876114, 0.23942019930109382, 0.49204482277855277, 0.2543324902653694, 0.14366957731544971, 0.19520336296409369, 0.19160603359341621, 0.18350717425346375, 0.1961221108213067, 0.17545113898813725, 0.14900477044284344, 0.22888386063277721, 0.3875962421298027, 0.2765038600191474, 0.22026978339999914, 0.35099563375115395, 0.19869970344007015, 0.1749220034107566, 0.17794241942465305, 0.1704733408987522, 0.30316646210849285, 0.27999571431428194, 0.12584098614752293, 0.11625093780457973, 0.24444924760609865, 0.21171204932034016, 0.22473574802279472, 0.36875769030302763, 0.27559599792584777, 0.26739713829010725, 0.28847392927855253, 0.18057477660477161, 0.16426148265600204, 0.14579120371490717, 0.20018958393484354, 0.09970541205257177, 0.2012903019785881, 0.09092879109084606, 0.28757263254374266, 0.42786160204559565, 0.22795873135328293, 0.15749465767294168, 0.3503925343975425, 0.3960297564044595, 0.3134770691394806, 0.16071304213255644, 0.22600155975669622, 0.18964962288737297, 0.26550773717463017, 0.27548806462436914, 0.2606315342709422, 0.18679924868047237, 0.16631165519356728, 0.10415392927825451, 0.1791614182293415, 0.19933010637760162, 0.1735729966312647, 0.2438178975135088, 0.19902609661221504, 0.4258367163129151, 0.1997805330902338]"
20,Theodore Roosevelt,"[0.6253161667846143, 0.37794296303763986, 0.448775508441031, 0.5038095004856586, 0.34047133568674326, 0.3928014123812318, 0.5778648066334426, 0.47726845368742943, 0.6718316609039903, 0.39197450084611773, 0.39059870317578316, 0.7630385356023908, 0.33643995551392436, 0.38408589642494917, 0.4342938233166933, 0.4719780497252941, 0.5213977033272386, 0.33705941028892994, 0.38138664700090885, 0.5432949680835009, 0.2913614362478256, 0.6152555025182664, 0.39006065391004086, 0.2698897561058402, 0.5596465053968132, 0.24858827656134963, 0.592113412450999, 0.6337880920618773, 0.713947581127286, 0.6396264894865453, 0.735483942553401, 0.6521403938531876, 0.683416542597115, 0.44283803598955274, 0.6672564004547894, 0.4854524051770568, 0.6101496419869363, 0.41109229205176234, 0.7941074981354177, 0.42560705728828907, 0.6792413168586791, 0.7928945519961417, 0.291158608160913, 0.22879516799002886, 0.7635773660149425, 0.6513901804573834, 0.6783554633148015, 0.29871956957504153, 0.10053499788045883, 0.5386879686266184, 0.624361767899245, 0.37673666374757886, 0.7350349815096706, 0.5790262608788908, 0.4261901592835784, 0.38908891938626766, 0.6659874645993114, 0.48214887641370296, 0.5531767853535712, 0.7208533673547208, 0.5516984108835459, 0.7084722863510251, 0.5644383090548217, 0.28953906148672104, 0.5019164783880115, 0.7175068664364517, 0.576259080786258, 0.4280553935095668, 0.46334462705999613, 0.5169461225159466, 0.48892128793522716, 0.5447678337804973, 0.5174386501312256, 0.5799707905389369, 0.3415856738574803, 0.6885198056697845, 0.25457098986953497, 0.5377259589731693, 0.3820123402401805, 0.43819571286439896, 0.7524054297246039, 0.44770043436437845, 0.7284410034772009, 0.3552187057211995, 0.704409459605813, 0.5809149090200663, 0.3743194383569062, 0.5075490213930607, 0.6658474099822342, 0.3848933451808989, 0.46157484129071236, 0.414020786061883, 0.6278215856291354, 0.4887554286979139, 0.5208469913341105, 0.4971087519079447, 0.37749380292370915, 0.5538812750019133, 0.5671543469652534, 0.3629919793456793]"
21,William McKinley,"[0.07512585632503033, 0.1315550860017538, 0.0972670428454876, 0.05840245075523853, 0.34792750887572765, 0.11709003150463104, 0.18997473642230034, 0.14789312332868576, 0.08311321213841438, 0.44320743158459663, 0.4099583341740072, 0.03446127846837044, 0.08414659090340137, 0.14762343559414148, 0.07418020628392696, 0.07606912404298782, 0.11050586961209774, 0.16291039064526558, 0.19331694766879082, 0.09252025187015533, 0.1108253002166748, 0.11025637947022915, 0.09931424260139465, 0.05489244684576988, 0.3132671229541302, 0.08929936960339546, 0.11681274883449078, 0.277631645090878, 0.14250703435391188, 0.14900299161672592, 0.3141497792676091, 0.5016073985025287, 0.10661987401545048, 0.07913198508322239, 0.49825844494625926, 0.18283887393772602, 0.144446125254035, 0.1742992177605629, 0.1090685073286295, 0.11338337138295174, 0.12356930039823055, 0.13943388126790524, 0.05752634070813656, 0.26125853788107634, 0.11230526491999626, 0.033209601417183876, 0.09509212896227837, 0.10802875645458698, 0.06141388975083828, 0.07742276415228844, 0.13601513020694256, 0.1482210960239172, 0.11607257649302483, 0.08356584049761295, 0.07334320805966854, 0.03657443821430206, 0.23473143205046654, 0.13688443414866924, 0.1158482301980257, 0.11165556497871876, 0.12151630781590939, 0.19638463109731674, 0.17604024522006512, 0.1684433901682496, 0.10784576646983624, 0.11554192751646042, 0.13003932312130928, 0.1257058698683977, 0.15343070030212402, 0.1483752615749836, 0.1020058374851942, 0.06112434342503548, 0.18529632408171892, 0.09376142174005508, 0.14808718860149384, 0.0936759002506733, 0.2086335550993681, 0.1673010177910328, 0.16283242776989937, 0.04856957495212555, 0.16898456867784262, 0.47682095412164927, 0.12407513707876205, 0.168772516772151, 0.20074979308992624, 0.05499066226184368, 0.18023214302957058, 0.07081646844744682, 0.07802743278443813, 0.10168717987835407, 0.09363953582942486, 0.05845409445464611, 0.13371900096535683, 0.1428652796894312, 0.09275207296013832, 0.06986279971897602, 0.1739050867035985, 0.09465718641877174, 0.3632449107244611, 0.06331676244735718]"
22,Grover Cleveland,"[0.29246612172573805, 0.19086811412125826, 0.15171652380377054, 0.15892932936549187, 0.15835891664028168, 0.16190788615494967, 0.291667721234262, 0.23914619907736778, 0.14287823252379894, 0.10581254214048386, 0.14917625486850739, 0.15778970252722502, 0.16700849123299122, 0.2732959408313036, 0.17893973365426064, 0.1622999869287014, 0.4202719391323626, 0.10918593779206276, 0.29126032534986734, 0.12914127111434937, 0.27776966616511345, 0.2197845373302698, 0.2639663238078356, 0.2733846977353096, 0.1564660733565688, 0.30236805276945233, 0.14584951661527157, 0.43720356561243534, 0.2501824302598834, 0.2252443991601467, 0.1427419614046812, 0.19971567671746016, 0.19466847088187933, 0.22913420014083385, 0.13982893899083138, 0.35594609659165144, 0.19013796746730804, 0.29462642781436443, 0.25275224912911654, 0.24829671159386635, 0.14734522718936205, 0.16338738147169352, 0.15568792540580034, 0.19114752300083637, 0.2876403210684657, 0.13940249010920525, 0.41563325840979815, 0.18398879654705524, 0.24822409823536873, 0.2133691431954503, 0.45838358346372843, 0.21896274387836456, 0.24554571602493525, 0.09458664059638977, 0.19038345757871866, 0.2840088065713644, 0.3890016605146229, 0.18016769364476204, 0.20760335680097342, 0.17998384032398462, 0.20394016802310944, 0.2240465208888054, 0.10760059300810099, 0.05534594506025314, 0.20270431321114302, 0.19453159719705582, 0.18151603918522596, 0.35203769337385893, 0.26169137191027403, 0.13347739912569523, 0.20078797079622746, 0.2117717219516635, 0.4294687449000776, 0.2844503941014409, 0.12523302994668484, 0.1860350277274847, 0.09188862331211567, 0.19112423714250326, 0.14192165900021791, 0.16918672993779182, 0.41327175637707114, 0.2954437080770731, 0.13095565605908632, 0.3264463348314166, 0.20579564850777388, 0.24421033170074224, 0.21255218610167503, 0.26110483426600695, 0.16291797999292612, 0.23848843853920698, 0.265658188611269, 0.1110190637409687, 0.07140982523560524, 0.21766558941453695, 0.25930106453597546, 0.31538392696529627, 0.23980732169002295, 0.2797662764787674, 0.18799947574734688, 0.39765266329050064]"
